断送,duànsòng,毁掉或失去,破滅させる/破壊する,終わりまたは破壊
夜色,yèsè,夜晚的景色,夜景,夜の雰囲気
钴,gǔ,一种金属元素,コバルト,化学元素
石头,shítou,岩石或石块,石/岩,固体の自然要素
白雪,báixuě,白色的雪,白い雪,純粋な自然要素
献出,xiànchū,恭敬地给予,捧げる/献身する,与える行為
女神,nǚshén,女性的神,女神,神聖な女性像
韵律,yùnlǜ,诗歌的节奏,韻律/韻律,詩的構造
侍奉,shìfèng,服侍或伺候,仕える/奉仕する,奉仕の行為
流血,liúxuè,血液流出,出血する,肉体的苦痛
汕头,shàntóu,中国的一个城市,汕頭市,地理的参照
伤口,shāngkǒu,受伤的地方,傷口,肉体的損傷
慰藉,wèijiè,安慰或抚慰,慰める,感情的癒し
遗忘,yíwàng,忘记或失去记忆,忘れる,記憶の喪失
伴侣,bànlǚ,一起生活的人,伴侶,人生のパートナー
火把,huǒbǎ,用来照明的火,松明,光の源
辨认,biànrèn,识别或确认,認識する/識別する,認識の過程
嘴脸,zuǐliǎn,脸的样子,顔/特徴,顔の外見
无可救药,wúkějiùyào,无法挽救的,救いようがない/絶望的,助けの手が届かない
肉体,ròutǐ,人的身体,肉体/身体,物理的形態
草原,cǎoyuán,长满草的原野,草原/ステップ,開けた自然景観
帐篷,zhàngpeng,用来居住的篷子,テント,避難所の構造
编织,biānzhī,用线织成布,織る/編む,繊維の創造
纺轮,fǎnglún,用来纺线的工具,糸車,繊維道具
轮轴,lúnzhóu,车轮的中心轴,車軸/シャフト,機械的構成要素
屈从,qūcóng,屈服或顺从,屈服する/降伏する,降伏の行為
晚霞,wǎnxiá,傍晚的彩云,夕焼け,夕日の色
起飞,qǐfēi,飞机开始飞行,離陸する,飛行の開始
秘密,mìmì,不公开的事情,秘密,隠された知識
高空,gāokōng,很高的天空,高空,高い空間
血红,xuèhóng,像血一样的红色,血赤,深い赤色
月亮,yuèliàng,地球的卫星,月,天体
迟至,chízhì,最晚到,遅くても,時間的参照
诉说,sùshuō,详细地讲述,語る/物語る,話す行為
判,pàn,判决或判定,判決する/宣告する,法的判断
家园,jiāyuán,家乡或故乡,故郷/祖国,帰属の場所
结伴,jiébàn,一起同行,一緒に旅する,仲間意識
青春,qīngchūn,年轻的时候,青春,若い年齢
革命,gémìng,社会制度的根本改变,革命,社会的変化
札记,zhájì,读书时做的笔记,ノート/日記,書かれた記録
难民,nànmín,因战争等原因流离失所的人,難民,避難民
镌刻,juānkè,在硬物上刻字,彫刻する/彫る,芸術的創造
乞讨,qǐtǎo,向人要钱或食物,物乞いする,助けを求める行為
木碗,mùwǎn,用木头做的碗,木の椀,シンプルな容器
眼红,yǎnhóng,嫉妒或羡慕,羨ましい/赤目,感情的状態
***
混沌,hùndùn,混乱无序的状态,混沌/混乱,無秩序な状態
头颅,tóulú,人的头部,頭/頭蓋骨,心を表す身体部分
运货马车,yùnhuòmǎchē,用来运货的马车,貨物馬車,輸送車両
摇摇晃晃,yáoyáohuànghuàng,摇摆不定的样子,揺れ動く/不安定,不安定な動き
山冈,shāngāng,小山或丘陵,丘/小山,高い土地
马车夫,mǎchēfū,驾驶马车的人,馬車夫,輸送業者
上帝,shàngdì,最高的神,神,神聖な存在
肮脏,āngzāng,不干净的样子,汚い/不潔,不純な状態
膝盖,xīgài,大腿和小腿之间的关节,膝,身体の関節
鞭子,biānzi,用来驱赶牲畜的工具,鞭,制御道具
绝望,juéwàng,完全失去希望,絶望/希望なし,感情的状態
***
打扫,dǎsǎo,清理或清扫,掃除する/掃く,清掃行為
陌不相识,mòbùxiāngshí,不认识的人,見知らぬ人/未知,馴染みのない人
寂寞,jìmò,孤单冷清的感觉,寂しい,感情的孤立
阴沉,yīnchén,天气阴暗的样子,陰鬱/暗い,大気的状態
泉水,quánshuǐ,从地下涌出的水,泉水,自然の水源
白白,báibái,没有效果地,無駄に,目的なし
开放,kāifàng,花朵张开或开放,開く/咲く,自然過程
美丽,měilì,好看的样子,美しい,肯定的美的品質
负伤,fùshāng,受伤或受伤,負傷した/傷ついた,肉体的損傷
麦子,màizi,小麦的植株,小麦,穀物作物
芳香,fāngxiāng,好闻的气味,香り高い,芳香の品質
荒凉,huāngliáng,人烟稀少的样子,荒涼/不毛,空の景観
承受,chéngshòu,接受或承担,耐える/受け入れる,負担の受容
雷霆,léitíng,打雷的声音,雷,自然現象
圣书,shèngshū,神圣的书籍,聖書,神聖なテキスト
上卷,shàngjuàn,书的上半部分,上巻,本の第一部
翅膀,chìbǎng,鸟类用来飞行的器官,翼,飛行のための身体部分
明亮,míngliàng,光线充足的样子,明るい/鮮明,光の品質
阴沉沉,yīnchénchén,天气很阴暗的样子,陰鬱,大気的状態
下卷,xiàjuàn,书的下半部分,下巻,本の第二部
欢乐,huānlè,快乐的样子,喜び/幸せ,肯定的感情
空空荡荡,kōngkōngdàngdàng,空无一物的样子,空っぽ/空虚,内容の欠如
合成,héchéng,把不同的东西合在一起,結合する/融合する,統一過程
劈开,pīkāi,用刀斧等分开,割る/裂く,分割行為
肢体,zhītǐ,人的四肢和身体,四肢/身体部分,物理的構成要素
***
手捧,shǒupěng,用手捧着,手で捧げる,物理的行為
亲生,qīnshēng,自己生的孩子,実の/自分の,直接関係
鲜血,xiānxuè,新鲜的血液,新鮮な血,生きている血
杯子,bēizi,用来喝水的器皿,カップ/グラス,容器
光明,guāngmíng,光亮的样子,光明/光,照明
孪生,luánshēng,双胞胎,双子,同一の兄弟
兄弟,xiōngdì,同父母的男性,兄弟,男性の兄弟
古波斯,gǔbōsī,古代的波斯,古代ペルシャ,歴史的地域
高原,gāoyuán,海拔较高的平地,高原/高地,高い土地
地带,dìdài,一定的区域,地域/地帯,地理的領域
神圣,shénshèng,神圣不可侵犯的,神聖/聖なる,神聖な品質
经典,jīngdiǎn,具有权威性的著作,古典/正典,権威的テキスト
原野,yuányě,没有树木的广阔平地,平原/荒野,開けた景観
洪水,hóngshuǐ,大雨造成的灾害,洪水,自然災害
漫上,mànshàng,水涨上来,氾濫する,水の上昇
两岸,liǎng'àn,河的两边,両岸,川の両側
平原,píngyuán,地势平坦的地方,平原/平地,平らな地形
剑刃,jiànrèn,剑的锋利部分,剣の刃,鋭い刃
光芒,guāngmáng,强烈的光线,光芒/光,輝く光
走遍,zǒubiàn,走遍所有地方,歩き回る,完全な旅
印度,yìndù,南亚的一个国家,インド,国名
西藏,xīzàng,中国的一个自治区,チベット,地域名
长途跋涉,chángtúbáshè,走很长的路,長旅,延長された旅
雪山,xuěshān,终年积雪的山,雪山,高高度の峰
乱石,luànshí,散乱的石头,散らばった石,無秩序な石
狮子,shīzi,一种大型猫科动物,ライオン,野生動物
寻求,xúnqiú,寻找或追求,求める/探す,積極的な追求
女儿,nǚ'ér,女性的孩子,娘,女性の子供
诗,shī,文学的一种体裁,詩,文学形式
流放,liúfàng,被驱逐到远方,流刑,追放
故乡,gùxiāng,出生的地方,故郷,出身地
山巅,shāndiān,山的最高处,山頂,頂上
采纳,cǎinà,接受或采用,採用する/受け入れる,受容
言词,yáncí,说话的内容,言葉/演説,言語
田野,tiányě,耕种的土地,田野,農業用地
粮食,liángshi,可以吃的谷物,穀物/食料,主食
谷仓,gǔcāng,储存粮食的地方,穀倉,貯蔵建物
覆盖,fùgài,遮盖在上面,覆う,保護層
怨恨,yuànhèn,强烈的不满或仇恨,怨恨,否定的感情
祝福,zhùfú,美好的祝愿,祝福,肯定的願い
黑暗,hēi'àn,没有光线的状态,闇,光の不在
母亲,mǔqīn,生养自己的女性,母親,女性の親
地母,dìmǔ,大地母亲,大地母,神聖な女性
夜晚,yèwǎn,天黑到天亮的时间,夜,闇の時間
归,guī,属于或归属,属する,所有
少女,shàonǚ,年轻的女孩,少女,女性の若者
佩带,pèidài,佩戴或装饰,身につける/飾る,装飾的行為
花朵,huāduǒ,植物的花,花,自然の美
鲜嫩,xiānnèn,新鲜嫩滑的样子,新鮮/柔らかい,若さの品質
嘴唇,zuǐchún,嘴的边缘部分,唇,身体部分
火焰般,huǒyànbān,像火焰一样,炎のような,火のような品質
原始,yuánshǐ,最初的或最初的,原始/元の,古代の状態
头盖骨,tóugàigǔ,头部的骨头,頭蓋骨,骨構造
掀开,xiānkāi,揭开或打开,持ち上げる/開く,開く行為
神,shén,超自然的存在,神/神性,神聖な存在
站立,zhànlì,直着身体站着,立つ,垂直位置
战场,zhànchǎng,打仗的地方,戦場,戦闘地域
血红,xuèhóng,像血一样的红色,血赤,深い赤色
冲上,chōngshàng,快速向上移动,駆け上がる,急速な上昇運動
火中之火,huǒzhōngzhīhuǒ,火中的火,火の中の火,激しい火
粗糙,cūcāo,不光滑的样子,粗い/粗雑,質感の品質
名字,míngzi,人的称呼,名前,個人的識別子
革命,gémìng,社会制度的根本改变,革命,社会的変動
赤裸,chìluǒ,没有穿衣服的样子,裸/むき出し,覆われていない状態
身体,shēntǐ,人的躯体,身体,物理的形態
行走,xíngzǒu,走路或移动,歩く/動く,移動
幻灭,huànmiè,希望破灭,幻滅と破壊,消失
